image_id,blur,brightness,contrast,particle_density,edge_density
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_blur9,4.889203419012779,23.09553436465331,28.38392817781191,353.0,0.012681465016819314
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_bright0.5,45.92283288063767,10.985211572746428,15.047663547702127,962.0,0.021149005560131114
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_bright1.5,365.5414793260297,34.06854077153848,42.87401232848694,3522.0,0.06812731741038795
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_combo0,2180.8950711445286,46.094578458709165,26.74739268134397,3650.0,0.2487505416249078
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_combo1,178.63237043555006,23.107087926808695,30.028229655005603,2658.0,0.03892422543503643
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_gamma0.5,115.53427223371284,5.307279107997526,18.91600455291986,274.0,0.0222405244582924
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_gamma2.0,387.1498236298933,67.99068570540236,34.62940306198904,3982.0,0.13098226777935443
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_noise15,1637.8374956949785,24.329119408859825,30.50473290343498,3780.0,0.10189163532684375
110_jpg.rf.2c87278f41415f6dfc58e3844a3c61f3_noise50,11471.679291486535,35.354819717461986,35.05082256220516,5208.0,0.362116355914544
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_blur5,15.955618154867393,23.114364719463104,29.761664209689155,1516.0,0.0214764612295795
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_blur9,4.932709402141479,23.10813975411056,29.060015548334082,347.0,0.01371344652053544
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_bright0.5,41.00276822937831,10.956911464586828,15.368384562658916,956.0,0.020867856753028966
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_bright1.5,326.2639147101085,33.9532697606266,43.57467453598025,3423.0,0.06523313851374818
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_combo0,1953.4053218190672,34.45338718159898,43.84376727535328,3774.0,0.17638283867681448
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_combo1,11332.996538096311,35.21783740337577,34.41064750201965,5123.0,0.3609553767228634
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_gamma0.5,108.31505839462523,5.44797920160354,19.493959991833098,302.0,0.022617594623111754
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_gamma2.0,361.2243398554323,67.4771029103863,35.534577996409894,3927.0,0.13621825085750386
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_noise15,1615.8373527850924,24.3663501261862,31.055336894527493,3704.0,0.0976082505598169
111_jpg.rf.43dd53d60dae89a68f02b58f3b167ad7_noise50,11358.217506522235,35.445253711991164,35.3947124685005,5305.0,0.36084953246607193
112_jpg.rf.92193a5794943f9f116c91578f806da4_blur5,17.104332641148005,23.18139390270928,29.345701753082043,1456.0,0.02283259076971928
112_jpg.rf.92193a5794943f9f116c91578f806da4_blur9,5.124651297991092,23.17898594586728,28.60518527247959,386.0,0.014173207510973073
112_jpg.rf.92193a5794943f9f116c91578f806da4_bright0.5,47.59338274253295,10.967247817789112,15.198509691148068,944.0,0.022389367944405304
112_jpg.rf.92193a5794943f9f116c91578f806da4_bright1.5,378.95523423179924,34.111609461153506,43.260758211506996,3548.0,0.07066757957338149
112_jpg.rf.92193a5794943f9f116c91578f806da4_combo0,2031.5533634242875,67.91970720832465,35.30240503121467,3284.0,0.21608435787266275
112_jpg.rf.92193a5794943f9f116c91578f806da4_combo1,9581.474609036943,26.439276819115474,24.50076258071177,5290.0,0.35857718857808163
112_jpg.rf.92193a5794943f9f116c91578f806da4_gamma0.5,120.59790428125392,5.394547697722033,19.051412336891836,318.0,0.02195937565119025
112_jpg.rf.92193a5794943f9f116c91578f806da4_gamma2.0,416.4554676741942,67.86809159497372,35.07329461230921,4006.0,0.13240785761301355
112_jpg.rf.92193a5794943f9f116c91578f806da4_noise15,1648.7277838598184,24.430276749655178,30.786419235616798,3782.0,0.10398536703149859
112_jpg.rf.92193a5794943f9f116c91578f806da4_noise50,11486.77533872768,35.4176945136291,35.26724612020042,5251.0,0.36112737364014935
113_jpg.rf.e2abde6eee16765e4266a017b1a3a1d0_blur5,17.571951985664953,24.21916376421869,30.67273677021827,1444.0,0.02314020064101928
113_jpg.rf.e2abde6eee16765e4266a017b1a3a1d0_blur9,5.254200901139596,24.21693441956002,29.938812219536466,379.0,0.014427895253877374
